2024,2023,Institution,Location,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,International,Score
51-100,51-90,Columbia University,United States,69,84.9,,,,
51-100,,Cornell University,United States,68.2,65.3,,,,
51-100,,Dartmouth College,United States,63.5,86.6,,,,
51-100,,Keio University,Japan,65.8,54.8,,,,
51-100,49=,Macquarie University,Australia,67.8,61,,,,
51-100,51-90,Meiji University,Japan,66.6,57.4,,,,
51-100,51-90,Monash University,Australia,63,77.5,,,,
51-100,51-90,National and Kapodistrian University of Athens,Greece,70.2,68.6,,,,
51-100,51-90,National Chung Cheng University,Taiwan,71.8,57.7,,,,
51-100,51-90,New York University (NYU),United States,65.1,74.9,,,,
51-100,,Newcastle University,United Kingdom,64.8,68.8,,,,
51-100,,Osaka University,Japan,67,50.9,,,,
51-100,,Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,67.9,39.3,,,,
51-100,,Ritsumeikan University,Japan,68.4,43,,,,
51-100,,Royal Holloway University of London,United Kingdom,63.1,76.4,,,,
51-100,51-90,SOAS University of London ,United Kingdom,70.9,63.8,,,,
51-100,51-90,Swansea University,United Kingdom,64.8,57.9,,,,
51-100,,The Chinese University of Hong Kong (CUHK),Hong Kong SAR,64.7,75.9,,,,
51-100,51-90,The Hebrew University of Jerusalem,Israel,71.3,38.2,,,,
51-100,51-90,The University of Adelaide,Australia,66.9,69.8,,,,
51-100,51-90,The University of Manchester,United Kingdom,71.1,65.9,,,,
51-100,,The University of Melbourne,Australia,68.6,82,,,,
51-100,51-90,The University of Queensland,Australia,62.8,75.7,,,,
51-100,,The University of Western Australia,Australia,66.5,74.8,,,,
51-100,51-90,"Trinity College Dublin, The University of Dublin",Ireland,69.9,76.4,,,,
51-100,51-90,"Universita' degli Studi di Napoli ""L'Orientale""",Italy,62,80.8,,,,
51-100,,Universität Hamburg,Germany,64,68.2,,,,
51-100,51-90,Université de Fribourg,Switzerland,66.6,50.5,,,,
51-100,51-90,Université de Strasbourg,France,68.2,75.8,,,,
51-100,,University of Bari,Italy,67,83.9,,,,
51-100,46  ,University of Basel,Switzerland,72.8,41.7,,,,
51-100,51-90,University of Bristol,United Kingdom,67,80.9,,,,
51-100,51-90,"University of California, Los Angeles (UCLA)",United States,66.1,76.2,,,,
51-100,51-90,University of Chicago,United States,69.9,70.1,,,,
51-100,51-90,University of Göttingen,Germany,71.1,61.5,,,,
51-100,,University of Lausanne,Switzerland,65.9,80,,,,
51-100,51-90,University of Liverpool,United Kingdom,67,65.1,,,,
51-100,51-90,University of Michigan-Ann Arbor,United States,69.4,66.4,,,,
51-100,51-90,University of Milan,Italy,67.9,67.7,,,,
51-100,40  ,"University of North Carolina, Chapel Hill",United States,72.9,45.7,,,,
51-100,51-90,University of Pennsylvania,United States,65.4,73.3,,,,
51-100,51-90,University of Texas at Austin,United States,66.8,48.9,,,,
51-100,41  ,University of Toronto,Canada,68.9,72.9,,,,
51-100,51-90,Utrecht University,Netherlands,70.6,64.8,,,,
51-100,51-90,Waseda University,Japan,65.6,59.5,,,,
51-100,51-90,Westfälische Wilhelms-Universität Münster ,Germany,66.1,47.6,,,,
