2024,2023,Institution,Location,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,International,Score
201-240,101-150,Renmin (People's) University of China,China (Mainland),62.6,53.2,67.4,51.7,,
201-240,,Ritsumeikan University,Japan,65.3,55.6,59.6,40,,
201-240,,Sichuan University,China (Mainland),69.5,3.3,72.1,56.1,,
201-240,151-200,SOAS University of London ,United Kingdom,61.4,60,72.3,56.1,,
201-240,101-150,Tel Aviv University,Israel,61.4,30.3,81.3,74,,
201-240,151-200,The Ohio State University,United States,60.1,58.4,80.6,60,,
201-240,201-240,The University of Warwick,United Kingdom,58.5,80,68.2,51.7,,
201-240,151-200,UNESP,Brazil,62.3,65.6,63.5,46.4,,
201-240,,Universidad Autonoma de Yucatan,Mexico,70.3,0,63.5,46.4,,
201-240,,Universidad Nacional de Colombia,Colombia,60.8,79.8,63.4,46.4,,
201-240,151-200,Universidade Nova de Lisboa,Portugal,60.9,35.7,84.1,74,,
201-240,201-240,"Universita' degli Studi di Napoli ""L'Orientale""",Italy,67,76.8,39.9,31.7,,
201-240,201-240,Universität Hamburg,Germany,56.2,74.4,74.8,60,,
201-240,151-200,Universität Leipzig,Germany,57.6,63.5,80.1,63.4,,
201-240,201-240,Université de Liège,Belgium,58.8,50.5,87.8,74,,
201-240,151-200,Université de Montréal ,Canada,58.5,66.7,79.5,66.4,,
201-240,201-240,"University of California, Davis",United States,58.8,48.4,83.2,66.4,,
201-240,,University of Central Florida,United States,57.6,71.9,73.7,56.1,,
201-240,151-200,University of Coimbra,Portugal,59.5,31.7,86.7,80,,
201-240,151-200,University of Galway,Ireland,62.2,66.3,62.4,46.4,,
201-240,151-200,University of Geneva,Switzerland,60.7,48.8,83.4,63.4,,
201-240,101-150,University of Tromsø The Arctic University of Norway,Norway,63.2,0,91.2,80,,
201-240,201-240,University of Utah,United States,59.2,47.4,83,66.4,,
201-240,101-150,University of Witwatersrand,South Africa,59.5,28.4,87.3,83.4,,
201-240,201-240,Ural Federal University - UrFU,Russia,64.2,79.2,55.1,40,,
201-240,151-200,Western University,Canada,55.9,58,84.1,69.2,,
201-240,151-200,Westfälische Wilhelms-Universität Münster ,Germany,63.3,46.8,65.3,51.7,,
201-240,151-200,Wuhan University,China (Mainland),63.8,61.6,58.8,46.4,,
201-240,201-240,Yarmouk University,Jordan,60.5,62,66.8,60,,
201-240,,Zhejiang University,China (Mainland),60.8,70.8,74.5,51.7,,
