2024,2023,Institution,Location,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,International,Score
151-200,151-200,The University of Sheffield,United Kingdom,58.5,64.9,89.6,86.8,,
151-200,251-300,Universidad de los Andes - Chile,Chile,64.2,71.3,63.4,53.5,,
151-200,101-150,Universidad Diego Portales (UDP),Chile,66.8,67,73.7,57.7,,
151-200,251-300,Universidad Torcuato Di Tella,Argentina,68,70.9,54.2,48.3,,
151-200,151-200,Università degli studi Roma Tre,Italy,67.9,61.4,74.5,59.6,,
151-200,151-200,Universitas Indonesia,Indonesia,68.5,74.4,64.8,45.2,,
151-200,101-150,Université Paris-Saclay,France,57.8,73.3,87.7,65.8,,
151-200,101-150,Université PSL,France,60.4,73.6,78.9,68.4,,
151-200,101-150,University of Bern,Switzerland,66.8,59.3,79.1,65.8,,
151-200,151-200,University of Cape Town,South Africa,63.8,61.3,81.5,71.8,,
151-200,151-200,University of Groningen,Netherlands,65.9,55.2,85.4,83.3,,
151-200,151-200,University of Illinois at Urbana-Champaign,United States,57.8,66.5,83.9,75.7,,
151-200,151-200,University of Liverpool,United Kingdom,58.9,65.3,86.6,82.6,,
151-200,151-200,University of Otago,New Zealand,61.6,64.6,83,69.6,,
151-200,151-200,University of Pretoria,South Africa,62.4,62.2,79,72.8,,
151-200,151-200,University of Southampton,United Kingdom,57.8,63.3,92.2,85.1,,
151-200,151-200,University of Southern California,United States,57.2,65.5,85.4,79.8,,
151-200,201-250,University of Trento,Italy,68.9,55.5,78.2,68.4,,
151-200,151-200,University of Warsaw ,Poland,66,61.9,75.2,72.8,,
151-200,151-200,University of Wisconsin-Madison,United States,58.6,62,88.1,81.2,,
151-200,151-200,University of Wollongong,Australia,59.4,63.8,92.8,82.6,,
151-200,151-200,Uppsala University,Sweden,67.8,59.1,78.4,67.2,,
151-200,151-200,Vrije Universiteit Amsterdam,Netherlands,61.5,53.9,88.9,86.8,,
151-200,201-250,Washington University in St. Louis,United States,62.2,60.6,86.7,73.8,,
151-200,201-250,Westfälische Wilhelms-Universität Münster ,Germany,71.8,45.5,81.9,72.8,,
151-200,251-300,Yaroslav Mudryi National Law University,Ukraine,61.1,70.6,71,62.9,,
151-200,151-200,York University,Canada,65.9,55.6,82.5,75.7,,
201-250,151-200,Arizona State University,United States,54,59.3,93.9,94.3,,
201-250,201-250,Boston College,United States,58.2,57.1,88,79.8,,
201-250,151-200,Cairo University,Egypt,63.4,67.3,70.7,53.5,,
201-250,151-200,Cardiff University,United Kingdom,56.4,66.4,85.4,79,,
201-250,201-250,Chulalongkorn University,Thailand,65.3,63.3,78.1,45.2,,
201-250,201-250,"City, University of London",United Kingdom,54.9,63.4,88.6,77.4,,
201-250,201-250,Deakin University,Australia,57.5,63.3,83.8,77.4,,
201-250,151-200,Eberhard Karls Universität Tübingen,Germany,76,44.5,75.4,57.7,,
201-250,201-250,"Essex, University of",United Kingdom,62,48,85.7,81.9,,
201-250,201-250,Gadjah Mada University,Indonesia,61.9,72.7,64.7,51,,
201-250,201-250,Indiana University Bloomington,United States,60.6,55.6,83.7,77.4,,
201-250,201-250,Jagiellonian University,Poland,66.6,56.2,67.3,55.7,,
201-250,201-250,La Trobe University,Australia,62.9,55.4,82.3,75.7,,
201-250,201-250,Mykolas Romeris University,Lithuania,69.3,62.2,57.3,41.6,,
201-250,101-150,Nanjing University,China (Mainland),64.9,61.8,81.9,59.6,,
201-250,201-250,National Chengchi University,Taiwan,66.2,61.5,55.9,51,,
201-250,201-250,Newcastle University,United Kingdom,54.5,67.9,93.4,78.2,,
201-250,151-200,Osaka University,Japan,68.3,69.9,50.5,32.2,,
201-250,251-300,Oxford Brookes University,United Kingdom,54.4,72.8,76,61.3,,
201-250,201-250,Pontificia Universidad Católica Argentina,Argentina,66.7,73.8,47.4,41.6,,
201-250,201-250,Qatar University,Qatar,59.9,64.7,84.9,67.2,,
201-250,201-250,Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,72.5,47.2,78.5,65.8,,
201-250,201-250,Scuola Superiore Sant'Anna Pisa,Italy,61.5,54.6,87.1,69.6,,
201-250,201-250,Taras Shevchenko National University of Kyiv,Ukraine,58.3,70.5,69,61.3,,
201-250,,Texas A&M University,United States,51,70.3,86.3,75.7,,
201-250,251-300,Tohoku University,Japan,64.8,67.2,63.6,45.2,,
201-250,251-300,Tulane University,United States,61.8,54.2,87.7,73.8,,
201-250,151-200,Universidad de La Sabana,Colombia,68.1,63.5,60.5,48.3,,
201-250,201-250,Universidade Federal do Rio de Janeiro,Brazil,63.4,67.9,67.1,48.3,,
201-250,201-250,Università di Padova,Italy,61.7,58.3,80.2,68.4,,
201-250,101-150,Universitat Autònoma de Barcelona,Spain,61.2,65.1,80.5,65.8,,
201-250,151-200,Université de Strasbourg,France,68.7,53.4,77.3,61.3,,
201-250,201-250,Universiti Kebangsaan Malaysia (UKM),Malaysia,64.6,61.3,77,57.7,,
201-250,151-200,University of Aberdeen,United Kingdom,64.1,62.5,76,62.9,,
201-250,201-250,University of Alberta,Canada,57.6,64,86.3,67.2,,
201-250,151-200,University of Antwerp,Belgium,67.6,50.6,83.5,72.8,,
201-250,201-250,University of Canterbury | Te Whare Wānanga o Waitaha,New Zealand,60.6,66.2,84.9,59.6,,
201-250,201-250,University of Coimbra,Portugal,67,48.3,73.4,71.8,,
201-250,201-250,University of Cologne,Germany,64.5,51.1,85.4,71.8,,
201-250,,University of Delhi,India,64.4,64.9,70.5,57.7,,
201-250,201-250,University of Göttingen,Germany,70.8,46.7,80.8,68.4,,
201-250,,"University of Maryland, College Park",United States,50.3,65.1,94.7,91.4,,
201-250,201-250,University of Naples - Federico II,Italy,64.6,62.7,77,61.3,,
201-250,151-200,"University of Rome ""Tor Vergata""",Italy,69.4,61.3,69.4,51,,
201-250,,University of St Andrews,United Kingdom,58,68,87.8,69.6,,
201-250,251-300,University of St.Gallen (HSG),Switzerland,53.2,67.8,87.1,74.8,,
201-250,201-250,University of York,United Kingdom,58.2,60.4,83.6,72.8,,
201-250,151-200,Vanderbilt University,United States,57.1,58.7,92,87.9,,
201-250,201-250,Vrije Universiteit Brussel (VUB),Belgium,61,54.5,90.2,77.4,,
201-250,201-250,Western University,Canada,56.5,63.3,85.1,71.8,,
251-300,251-300,Aarhus University,Denmark,56.6,55.1,88.3,74.8,,
251-300,251-300,Charles University,Czech Republic,60.4,52.7,71.3,68.4,,
251-300,251-300,City University of New York,United States,51.7,56,88.9,90.4,,
251-300,201-250,Copenhagen Business School,Denmark,54.4,58.5,97.1,79,,
251-300,201-250,Emory University,United States,59.3,53.6,85.6,76.6,,
251-300,251-300,Florida State University,United States,51.2,57.2,89.9,87.4,,
251-300,,Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,63.1,50.3,86,71.8,,
251-300,201-250,Hitotsubashi University,Japan,66.9,71.5,34.4,32.2,,
251-300,201-250,IE University,Spain,52.4,76.8,77.4,57.7,,
251-300,101-150,Jilin University,China (Mainland),58.9,61.5,78.8,64.4,,
251-300,301-350,King Saud University,Saudi Arabia,52.6,69.2,90.2,64.4,,
251-300,201-250,Kobe University,Japan,63.5,60.4,61.5,51,,
251-300,251-300,Pontifícia Universidade Católica do Rio de Janeiro,Brazil,63.8,62.4,61.7,48.3,,
251-300,251-300,Radboud University ,Netherlands,54.6,54.5,86,79,,
251-300,251-300,Thammasat University,Thailand,64.8,57.1,66.5,53.5,,
251-300,251-300,The Ohio State University,United States,48.1,63.8,93.4,86.8,,
251-300,201-250,The University of Arizona,United States,56.1,54.3,90.9,82.6,,
251-300,301-350,UNESP,Brazil,56.2,69.4,66.8,53.5,,
251-300,,Universidad de Antioquia,Colombia,61.2,67.2,51.3,45.2,,
251-300,301-350,Universidad de Concepción,Chile,56.6,69.3,63.2,51,,
251-300,251-300,Universidad de Sevilla,Spain,58.9,57.5,81.2,64.4,,
251-300,251-300,Universidad Nacional de Córdoba - UNC,Argentina,64,61.2,58.1,48.3,,
251-300,301-350,Universidad Panamericana (UP),Mexico,60.5,69.3,48.1,45.2,,
251-300,301-350,Universidade Federal de Minas Gerais      ,Brazil,65.4,56.3,63.3,53.5,,
251-300,301-350,Universitas Padjadjaran,Indonesia,60.7,63.6,62.8,51,,
251-300,201-250,Universitat de Valencia,Spain,63.4,54.2,70.3,65.8,,
251-300,201-250,Université Laval,Canada,60.2,57.2,86.3,67.2,,
251-300,201-250,Université Paris-Nanterre,France,69.8,47,68,57.7,,
251-300,,University of Calgary,Canada,52.1,65.5,84.8,67.2,,
251-300,,"University of California, San Diego (UCSD)",United States,51.9,66.6,91.1,75.7,,
251-300,201-250,University of Florence,Italy,66.2,49.6,73.2,57.7,,
251-300,251-300,University of Florida,United States,52.5,60,87.5,83.3,,
251-300,251-300,University of Granada,Spain,59.6,54.4,81.3,68.4,,
251-300,251-300,University of Illinois at Chicago (UIC),United States,51.8,61.2,89.2,77.4,,
251-300,251-300,University of Kent,United Kingdom,59.3,53,84.2,75.7,,
251-300,251-300,University of Lausanne,Switzerland,55,57.6,80.6,74.8,,
251-300,201-250,University of Limerick,Ireland,59.5,66.2,68.5,53.5,,
251-300,251-300,University of Luxembourg,Luxembourg,63.3,45.9,82,71.8,,
251-300,251-300,University of Miami,United States,50.4,59.5,95.7,83.9,,
251-300,251-300,University of Milano-Bicocca ,Italy,58.2,55.7,76.7,69.6,,
251-300,201-250,University of Minnesota Twin Cities,United States,54,57.7,88.9,86.8,,
251-300,251-300,"University of North Carolina, Chapel Hill",United States,54.2,61.5,85.2,74.8,,
251-300,251-300,University of Reading,United Kingdom,53.4,69,81.8,67.2,,
251-300,201-250,University of Salamanca,Spain,64.4,57.2,70.6,59.6,,
251-300,251-300,University of San Diego,United States,56.2,52.1,91.7,79,,
