2024,2023,Institution,Location,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,International,Score
301-350,301-350,Chongqing University,China (Mainland),45.9,46,86.4,87.3,,66
301-350,251-300,Colorado School of Mines,United States,45.5,63.5,82.5,66,,42.4
301-350,251-300,Ecole des Ponts ParisTech,France,53.7,68.1,69.4,53.9,,21.8
301-350,301-350,Gdańsk University of Technology,Poland,46.7,59.1,82.2,61,,51.2
301-350,201-250,Inha University,South Korea,47.3,60.1,86.2,73.1,,31.7
301-350,401-450,Jadavpur University,India,50.1,56.3,79.2,66.9,,28.9
301-350,251-300,Jilin University,China (Mainland),41.9,54,89,85.9,,35.7
301-350,301-350,Jordan University of Science & Technology,Jordan,53.6,67.5,64.9,54.6,,22.8
301-350,301-350,Northeastern University,United States,50.2,53.4,87.7,69,,48
301-350,251-300,Novosibirsk State University,Russia,52.7,66.5,67.9,50.7,,46.5
301-350,301-350,Pontifícia Universidade Católica do Rio de Janeiro,Brazil,55.7,60.8,70.9,58,,24.8
301-350,351-400,Poznań University of Technology,Poland,57.5,50.5,77.4,64.6,,34.1
301-350,301-350,Prince Mohammad Bin Fahd university,Saudi Arabia,50,60.2,74.5,62.6,,52
301-350,301-350,RUDN University,Russia,54.8,70.5,57.1,50.7,,24.1
301-350,251-300,Sabanci University,Turkey,49.9,71,65.4,54.6,,28.7
301-350,401-450,Satbayev University,Kazakhstan,67,63,39.9,36.4,,26.6
301-350,251-300,Shandong University,China (Mainland),45.3,50.5,85.9,82.5,,61.8
301-350,451-500,Sichuan University,China (Mainland),40.7,57.1,91.1,85.9,,44.3
301-350,351-400,South China University of Technology,China (Mainland),44.6,47,91.3,88.3,,52.3
301-350,301-350,South Ural State University (National Research University),Russia,49,58.1,70.5,61,,74.6
301-350,401-450,SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,India,40.4,65.2,75.7,66.9,,62.6
301-350,251-300,Sun Yat-sen University,China (Mainland),44.8,49.7,92.2,83.5,,48.9
301-350,351-400,Technological University Dublin,Ireland,60.7,61,57.2,52.4,,20
301-350,351-400,The American University in Cairo,Egypt,51,74.4,55.3,45.1,,28.9
301-350,151-200,The National University of Science and Technology MISIS,Russia,49.1,58.8,74.4,59.8,,70.6
301-350,251-300,The University of Arizona,United States,48.1,58.6,75.8,69,,50.1
301-350,351-400,The University of Exeter,United Kingdom,43.2,61.4,83.8,69.4,,56.5
301-350,301-350,"The University of Tennessee, Knoxville",United States,45.4,51.3,91.7,83.2,,47.2
301-350,401-450,Universidad Autónoma de Nuevo León,Mexico,54.1,64.8,62.3,49,,33.3
301-350,301-350,Universitas Indonesia,Indonesia,56.4,68.1,61.6,45.1,,15.5
301-350,301-350,Universitat Autònoma de Barcelona,Spain,48.6,61.2,78.8,62.6,,48.6
301-350,351-400,Universiti Malaysia Pahang,Malaysia,51.3,52.2,81.5,68.6,,56.6
301-350,301-350,University of Baghdad,Iraq,49.8,65.8,67.5,57.4,,39.8
301-350,301-350,University of Central Florida,United States,47.8,54.3,80.7,72.1,,71.3
301-350,251-300,University of Cincinnati,United States,48.3,56.3,90.4,75.1,,25.3
301-350,251-300,University of Florence,Italy,53,53.1,79.8,67.8,,42.3
301-350,301-350,University of Galway,Ireland,51.2,64,76.1,58,,39.8
301-350,401-450,University of Jordan,Jordan,53.9,73.2,57.2,46.2,,18.3
301-350,,University of Navarra,Spain,50.8,72.2,64.8,53.2,,24.1
301-350,301-350,University of Notre Dame,United States,44.8,63.8,85.5,64.6,,39.5
301-350,301-350,University of Pittsburgh,United States,46.9,58.2,87.1,70.2,,48.6
301-350,351-400,University of South Carolina,United States,43.9,60.4,85.5,69.4,,38.3
301-350,351-400,University of Trento,Italy,50.1,54.5,78.7,62.6,,51.8
301-350,,Utrecht University,Netherlands,42.1,64.8,83.8,66.9,,43.1
301-350,301-350,Worcester Polytechnic Institute,United States,48.6,58.4,83,66.9,,32.7
351-400,301-350,Aarhus University,Denmark,45.6,55.2,84,64.6,,49.5
351-400,351-400,Aix-Marseille University,France,54.5,40.9,78.3,62.6,,64.4
351-400,301-350,Alexandria University ,Egypt,46.6,62.9,72.3,59.2,,34.6
351-400,401-450,Aston University,United Kingdom,45.6,56.8,73,61.5,,48
351-400,351-400,Bangladesh University of Engineering and Technology,Bangladesh,50.9,59.9,67.8,57.4,,17.6
351-400,401-450,Beijing Jiaotong University,China (Mainland),50,44.3,81.3,80.6,,60
351-400,351-400,Carleton University,Canada,44.8,57.5,82.1,67.8,,29.6
351-400,401-450,Chandigarh University,India,42.2,76.6,57.1,49.9,,27.3
351-400,301-350,Durham University,United Kingdom,46.3,66.5,70.8,56.7,,28.5
351-400,301-350,Erasmus University Rotterdam ,Netherlands,49.1,63.4,63.2,57.4,,21.6
351-400,401-450,Florida State University,United States,50.2,52,85.9,67.4,,26.8
351-400,351-400,Griffith University,Australia,43.1,50.6,91.4,70.2,,44.5
351-400,451-500,Indian Institute of Technology Indore (IIT Indore),India,54,54.2,68.8,54.6,,33.3
351-400,351-400,Institut Teknologi Sepuluh Nopember (ITS Surabaya),Indonesia,53.6,64,58.9,47.1,,30.7
351-400,301-350,King Mongkut's University of Technology Thonburi ,Thailand,48.7,55.5,77.3,61.5,,39.8
351-400,251-300,Kyung Hee University,South Korea,37.8,58.6,92.3,72.8,,45.1
351-400,351-400,Lancaster University,United Kingdom,41.7,61.2,80.1,66.5,,48.9
351-400,401-450,Lodz University of Technology,Poland,54.9,46.9,77.3,58.6,,43.4
351-400,301-350,National Chung Hsing University,Taiwan,52.7,57.3,73,58.6,,25.6
351-400,,National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),Russia,51.5,66,60,50.7,,36
351-400,351-400,"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",Ukraine,50.6,67.2,51.7,42.9,,45.9
351-400,351-400,Riga Technical University,Latvia,56.3,57.2,60.1,48.1,,32.4
351-400,251-300,Rutgers University–New Brunswick,United States,42.8,56.2,90.5,75.8,,31.5
351-400,351-400,Ryerson University,Canada,38,63.4,86.9,71.7,,46.5
351-400,301-350,Southeast University,China (Mainland),43.1,48.4,85.7,87.1,,58
351-400,301-350,Stellenbosch University,South Africa,40.8,58.5,80.5,67.8,,54
351-400,401-450,Sultan Qaboos University,Oman,45.9,62.9,73.8,59.2,,42.9
351-400,301-350,Tampere University,Finland,54.7,41.6,85.2,64.1,,58.2
351-400,351-400,Technical University of Cluj-Napoca,Romania,54.3,56.4,63.8,49,,40.9
351-400,351-400,The University of Alabama,United States,43.4,58.2,83.6,69.4,,35.3
351-400,351-400,Universidad Autónoma de Madrid,Spain,38,63.6,80.1,62.6,,55.6
351-400,,Universidad de Concepción,Chile,46.2,68.5,62.7,52.4,,31.7
351-400,351-400,Universidad de Zaragoza,Spain,46.4,53.3,82.6,63.1,,53.1
351-400,,Universidad Técnica Federico Santa María (USM),Chile,42.1,73,60.5,50.7,,45.6
351-400,351-400,Universidade Federal do Rio Grande Do Sul ,Brazil,48.6,50.3,84.9,65.6,,44.9
351-400,301-350,Universidade Nova de Lisboa,Portugal,42.7,57.6,85.5,66,,51.4
351-400,351-400,Universität Bremen,Germany,53,47.1,78.6,63.6,,60.4
351-400,401-450,Université de Lille,France,43.3,51.5,79,66.5,,79.3
351-400,351-400,Université de Lorraine,France,52,38,82.2,70.2,,86.3
351-400,351-400,University College Cork,Ireland,38.6,65.9,77.5,66.5,,51.7
351-400,301-350,University of Cape Town,South Africa,50.2,62.8,67.6,52.4,,40.2
351-400,351-400,University of Delaware,United States,48.7,52.2,84.6,65.1,,20.8
351-400,401-450,University of Kentucky,United States,42,59.3,84.3,65.1,,29.3
351-400,301-350,University of Modena and Reggio Emilia,Italy,49.3,55.1,80.3,61.5,,48.6
351-400,351-400,University of Ottawa,Canada,42.4,57.4,76.9,62.1,,74.6
351-400,301-350,University of Texas Dallas,United States,41.8,55.1,87.8,68.6,,35.7
351-400,301-350,Ural Federal University - UrFU,Russia,47.4,65.5,64.5,52.4,,57.7
351-400,301-350,Washington State University,United States,41.4,59.3,89.9,68.6,,42.4
351-400,351-400,Wuhan University of Technology,China (Mainland),43.2,43.4,85.5,84.8,,66.2
401-450,451-500,Abu Dhabi University,United Arab Emirates,51.5,66.9,52.9,44.1,,27.3
401-450,351-400,Ajou University ,South Korea,48.1,50.1,73.4,61,,37.7
401-450,401-450,Albert-Ludwigs-Universitaet Freiburg,Germany,44.4,54.9,77,60.4,,32.6
401-450,351-400,Auburn University,United States,44.1,50.4,85.7,68.6,,30.2
401-450,451-500,Auckland University of Technology (AUT),New Zealand,46.9,55.4,69.2,59.8,,35.6
401-450,201-250,Bandung Institute of Technology (ITB),Indonesia,47.5,63.1,63.8,52.4,,33.5
401-450,451-500,Beijing Normal University ,China (Mainland),38.4,50.1,95.6,72.8,,40.3
401-450,451-500,Central South University,China (Mainland),41.1,43.1,89.2,87.7,,58.4
401-450,351-400,Chung-Ang University (CAU),South Korea,40.1,58.6,81.1,63.1,,26.4
401-450,451-500,COMSATS University Islamabad,Pakistan,33.8,57.3,90.4,72.4,,55.3
401-450,351-400,Cracow University of Technology (Politechnika Krakowska),Poland,48.4,54.8,70.1,56.7,,34.1
401-450,,Daegu Gyeongbuk Institute of Science and Technology (DGIST),South Korea,41.4,66.2,69.2,55.3,,25.7
401-450,451-500,Dalhousie University,Canada,41.5,59.8,77,61,,42.9
401-450,351-400,Drexel University,United States,39.2,58.3,85.3,66,,36.9
401-450,351-400,Gadjah Mada University,Indonesia,51.1,66.8,59.4,45.1,,12.2
401-450,251-300,Gwangju Institute of Science and Technology (GIST),South Korea,48.3,54.1,72.4,59.8,,32.7
401-450,451-500,Harbin Engineering University,China (Mainland),43.7,47.7,77.8,77.3,,63
401-450,451-500,Hiroshima University,Japan,45.7,55.8,71.7,56,,46
401-450,351-400,Illinois Institute of Technology,United States,49.3,56,71.8,60.4,,18.7
401-450,301-350,Jeonbuk National University,South Korea,42.5,51.3,87.8,66.5,,36.9
401-450,351-400,Michigan Technological University,United States,44.2,49.9,83.3,66.5,,48.9
401-450,351-400,Moscow Aviation Institute (National Research University),Russia,50.7,54.2,65.6,62.6,,24.1
401-450,,Nankai University,China (Mainland),36.6,48.2,98.7,83.2,,43.6
401-450,401-450,Northumbria University at Newcastle,United Kingdom,37.9,59.2,80.9,66,,49.4
401-450,401-450,Pontificia Universidad Javeriana,Colombia,49.5,71.4,41.9,44.1,,20.7
401-450,401-450,Ruhr-Universität Bochum,Germany,47.7,45.9,79.3,65.6,,52
401-450,351-400,Silesian University of Technology,Poland,54.8,44.7,69.6,57.4,,52.8
401-450,,Tallinn University of Technology (TalTech),Estonia,52.8,46.5,70.5,55.3,,73
401-450,,Technische Universität Kaiserslautern,Germany,57.1,41.8,73.8,58.6,,41.5
401-450,351-400,Tokyo University of Science,Japan,49.9,58.8,69.7,55.3,,23.5
401-450,501-520,Universidad de Antioquia,Colombia,52.4,59.7,60.8,45.1,,22.3
401-450,401-450,Universidad Nacional de La Plata (UNLP),Argentina,48.8,67.1,59.7,45.1,,20
401-450,401-450,Universidade Federal do Paraná - UFPR,Brazil,46.4,58.1,75,59.2,,12.7
401-450,,Université Claude Bernard Lyon 1,France,40.6,49.6,81.6,69,,76.1
401-450,401-450,Université de Sherbrooke,Canada,39.8,58.1,76,62.1,,48.6
401-450,451-500,Université de Strasbourg,France,43.1,54.8,74.8,61,,51.4
401-450,301-350,"Université de Technologie, Compiègne (UTC)",France,50.4,55.2,67.1,54.6,,46.2
401-450,501-520,Universiti Teknikal Malaysia Melaka,Malaysia,52.2,53.1,69.2,57.4,,27.1
401-450,451-500,Universiti Teknologi MARA - UiTM,Malaysia,44.5,56.5,71.6,59.8,,42.3
401-450,451-500,University of Aberdeen,United Kingdom,45.3,56.6,70.9,57.4,,57.2
401-450,351-400,University of Belgrade,Serbia,49,41.6,76.4,64.6,,77.6
401-450,451-500,University of Bordeaux,France,43.8,47.1,80.3,64.6,,66
401-450,401-450,"University of California, Riverside",United States,45.4,47.2,87.9,69.8,,32.9
401-450,,University of Electronic Science and Technology of China,China (Mainland),37,45,89,84.6,,60.9
401-450,401-450,University of Houston,United States,38.5,52.5,88.8,73.5,,43
401-450,451-500,University of Johannesburg,South Africa,45.2,49.9,71.2,68.6,,73.1
401-450,351-400,University of Ljubljana,Slovenia,53.9,36.8,79.9,63.1,,51.8
401-450,351-400,University of South Australia,Australia,42.4,53.4,80.5,66.9,,44.2
401-450,401-450,University of South Florida,United States,43,56.3,79.1,61,,38.6
401-450,301-350,University of Tabriz,"Iran, Islamic Republic of",42.5,44.3,89,73.1,,53.8
401-450,401-450,University of Tsukuba,Japan,45.4,54.8,77.9,61,,33.5
401-450,351-400,Vrije Universiteit Brussel (VUB),Belgium,46.7,50,79,66.5,,50.5
401-450,451-500,York University,Canada,42.1,55.8,77.9,68.2,,32.6
451-500,501-520,American University of the Middle East,Kuwait,50.9,60.7,52.8,48.1,,27.8
451-500,351-400,"City, University of London",United Kingdom,42.3,55.7,73.1,61.5,,27.8
451-500,401-450,Colorado State University,United States,44.9,54.3,74.5,59.8,,18.2
451-500,401-450,Dongguk University ,South Korea,46.7,51.1,78.8,62.1,,21.8
451-500,451-500,Dublin City University,Ireland,44.2,63.8,61.9,53.9,,28.7
451-500,401-450,Ferdowsi University of Mashhad,"Iran, Islamic Republic of",44.9,37.3,87.2,72.1,,51.8
451-500,401-450,Florida International University,United States,43.5,54.3,76.3,61.5,,30.9
451-500,351-400,George Washington University,United States,43.1,54.4,73.1,59.8,,31.7
451-500,451-500,GIK Institute of Engineering Sciences and Technology,Pakistan,48.6,65.9,49.8,44.1,,26.6
451-500,401-450,Hanoi University of Science and Technology,Vietnam,49.6,49.4,70.5,58.6,,40.9
451-500,401-450,International Islamic University Malaysia (IIUM),Malaysia,53.8,53.3,60.7,49,,26.5
451-500,351-400,Isfahan University of Technology,"Iran, Islamic Republic of",49.5,32.2,87,74.2,,47.5
451-500,351-400,K.N.Toosi University of Technology,"Iran, Islamic Republic of",48,37.2,83.8,72.1,,47.7
451-500,451-500,King Mongkut's University of Technology North Bangkok,Thailand,47.8,55.8,62.7,51.6,,37.5
451-500,401-450,Kyungpook National University,South Korea,38.5,52.7,87.9,67.8,,38.9
451-500,451-500,Kyushu Institute of Technology ,Japan,48.2,50,64.6,57.4,,43.6
451-500,401-450,Lappeenranta-Lahti University of Technology LUT,Finland,47,39.4,86.8,66.5,,58.3
451-500,401-450,Lebanese University,Lebanon,47.7,61.7,60.7,49,,8.1
451-500,451-500,Mississippi State University,United States,37.9,54.4,83.8,70.2,,21.3
451-500,401-450,National Central University,Taiwan,43.4,59.3,68.9,56,,29.7
451-500,501-520,National Institute of Technology Tiruchirappalli,India,42.6,49.2,82.6,67.4,,33.7
451-500,,"National Institute of Technology, Karnataka, Surathkal",India,44.7,49.8,78.4,65.1,,20.7
451-500,401-450,National Sun Yat-sen University,Taiwan,46.4,59.3,68.5,52.4,,20
451-500,451-500,"National Technical University ""Kharkiv Polytechnic Institute""",Ukraine,51.9,57.5,53.3,46.2,,34.8
451-500,451-500,Oregon State University,United States,42.5,45.6,84.8,66,,56
451-500,401-450,Oxford Brookes University,United Kingdom,42.4,70,54.5,49.9,,22.4
451-500,,Rochester Institute of Technology (RIT),United States,47.9,60.4,63.2,54.6,,7.9
451-500,,Southern University of Science and Technology,China (Mainland),50.8,26.3,93,81.8,,35.6
451-500,451-500,Texas Tech University,United States,46.7,50.3,77.7,62.6,,18.2
451-500,451-500,Universidad EAFIT,Colombia,52.2,66,47.9,40.5,,22.4
451-500,,Universidad Industrial de Santander - UIS,Colombia,55.6,67.1,35.7,34.9,,20.7
451-500,,Université de Montpellier,France,42.2,44.3,87.5,65.6,,65
451-500,401-450,University at Buffalo SUNY,United States,44.5,45.8,86.7,70.2,,24.5
451-500,451-500,University of Akron,United States,41.5,55.1,78.3,62.1,,21.3
451-500,,University of Antwerp,Belgium,45.7,49.1,76,58,,50.2
451-500,401-450,University of Aveiro,Portugal,42,44,85.7,65.6,,59.9
451-500,401-450,University of Coimbra,Portugal,39.9,52.2,81.3,63.6,,52.1
451-500,,University of Guelph,Canada,39.8,64.6,69.6,58.6,,23.3
451-500,401-450,University of Iowa,United States,46,52.1,77,61,,24.1
451-500,451-500,University of Manitoba,Canada,38.6,60.2,80,66,,19.5
451-500,,University of Milan,Italy,42.8,58.5,72.5,55.3,,36.2
451-500,451-500,University of Mons ,Belgium,43.6,58,69.8,54.6,,36
451-500,501-520,University of Southern Queensland ,Australia,38.1,48.7,86.2,72.1,,44
451-500,501-520,University of Victoria (UVic),Canada,46.8,47.1,76.1,65.1,,29.3
451-500,451-500,University of Witwatersrand,South Africa,41.7,61.9,66.1,52.4,,51.7
451-500,351-400,University POLITEHNICA of Bucharest,Romania,45.8,59.9,61.8,52.4,,38.6
451-500,351-400,Vilnius Gediminas Technical University,Lithuania,51.1,50.8,60.8,51.6,,43.9
451-500,401-450,Washington University in St. Louis,United States,43.4,52,78.2,64.1,,30.2
451-500,451-500,Xiamen University,China (Mainland),34,52.3,91.5,80,,36.5
501-530,, Western Sydney University,Australia,38,51,83.7,67.8,,28.2
501-530,451-500,Chungnam National University,South Korea,40.8,50.7,78.4,65.6,,26.5
501-530,,Escuela Superior Politécnica del Litoral (ESPOL),Ecuador,47.4,66,44.5,44.1,,26.6
501-530,,Indian Institute of Technology (BHU) Varanasi,India,41,46,81.1,66,,44.4
501-530,,Indian Institute of Technology Hyderabad,India,52.3,38,76.9,61,,36
501-530,451-500,Kasetsart University,Thailand,40.2,58.8,72.5,56,,29.5
501-530,,Kaunas University of Technology,Lithuania,46.4,52.1,63,52.4,,49.3
501-530,501-520,Kobe University,Japan,49.6,53.6,64.9,49.9,,23.1
501-530,,Mansoura University,Egypt,41.1,51.9,73.5,62.6,,43.1
501-530,,Moscow State University of Technology STANKIN,Russia,53.9,52.5,50.7,50.7,,19.8
501-530,401-450,Novosibirsk State Technical University,Russia,51.3,61.4,50.2,39.2,,29.6
501-530,401-450,Oklahoma State University ,United States,42,53.4,76,63.1,,27.2
501-530,,Pontificia Universidad Católica del Perú,Peru,46.3,71.5,44.9,36.4,,24.1
501-530,501-520,Ritsumeikan University,Japan,49.3,51.9,65.1,49,,24.8
501-530,501-520,Samara National Research University (Samara University),Russia,55.2,49.6,53.5,49,,26.6
501-530,451-500,Technical University of Lublin,Poland,51.5,43.3,69.6,59.2,,35.6
501-530,401-450,Technische Universität Bergakademie Freiberg,Germany,47.5,47.1,72.4,55.3,,50.7
501-530,501-520,Universidad del Norte ,Colombia,50,61.5,50.4,45.1,,14.1
501-530,451-500,Universidad del Valle,Colombia,51.4,54.6,54.8,50.7,,29.2
501-530,,Universidade de Brasília,Brazil,41.9,57,67.4,56.7,,41.8
501-530,,Universiti Tun Hussein Onn University of Malaysia (UTHM),Malaysia,45.9,49.1,69.9,61.5,,33.6
501-530,,University of Delhi,India,38.8,63,69.1,56.7,,26.4
501-530,451-500,University of Geneva,Switzerland,44.2,56.3,67.3,53.9,,32.7
501-530,501-520,University of Miskolc ,Hungary,49.7,54.1,56.3,49,,39.6
501-530,351-400,University of Southern Denmark (SDU),Denmark,39.6,44.8,87.2,68.6,,53.1
501-530,401-450,University of Zagreb,Croatia,43.6,41.9,78,64.6,,74
501-530,501-520,"Vietnam National University, Hanoi ",Vietnam,43.5,51.8,72.9,66,,24.8
501-530,451-500,Yokohama National University,Japan,43,57.9,68.1,57.4,,21.6
501-530,,Zagazig University,Egypt,42,45.9,81.3,64.1,,45.8
